Timestamp,WH AMBIENT,COLD WATER INLET
2024-02-29 13:25:05,68.18,73.04
2024-02-29 13:26:05,68.18,73.22
2024-02-29 13:27:05,68.18,72.86
2024-02-29 13:28:06,68.18,72.86
2024-02-29 13:29:06,68.18,72.68
2024-02-29 13:30:06,68.18,72.68
2024-02-29 13:31:06,68.18,72.5
2024-02-29 13:32:06,68.18,72.5
2024-02-29 13:33:06,68.18,72.86
2024-02-29 13:34:06,68.18,72.5
2024-02-29 13:35:06,68.18,72.5
2024-02-29 13:36:06,68.36,72.5
2024-02-29 13:37:06,68.36,72.32
2024-02-29 13:38:06,68.36,72.32
2024-02-29 13:39:06,68.36,72.32
2024-02-29 13:40:06,68.36,72.32
2024-02-29 13:41:06,68.36,72.32
2024-02-29 13:42:06,68.36,72.32
2024-02-29 13:43:06,68.36,72.32
2024-02-29 13:44:06,68.36,72.14
2024-02-29 13:45:06,68.36,72.14
2024-02-29 13:46:06,68.36,72.32
2024-02-29 13:47:07,68.18,72.14
2024-02-29 13:48:07,68.18,72.14
2024-02-29 13:49:07,68.36,72.32
2024-02-29 13:50:07,68.18,72.14
2024-02-29 13:51:07,68.18,72.14
2024-02-29 13:52:07,68.18,72.68
2024-02-29 13:53:07,68.18,72.32
2024-02-29 13:54:07,68.18,72.14
2024-02-29 13:55:07,68.18,72.14
2024-02-29 13:56:07,68.0,72.14
2024-02-29 13:57:07,68.18,72.32
2024-02-29 13:58:07,68.18,72.14
2024-02-29 13:59:07,68.0,72.32
2024-02-29 14:00:07,68.18,72.14
2024-02-29 14:01:07,68.18,72.14
2024-02-29 14:02:07,68.18,72.14
2024-02-29 14:03:07,68.36,72.14
2024-02-29 14:04:07,68.36,72.32
2024-02-29 14:05:07,68.36,72.14
2024-02-29 14:06:08,68.36,72.14
2024-02-29 14:07:08,68.36,72.14
2024-02-29 14:08:08,68.36,72.14
2024-02-29 14:09:08,68.36,71.96
2024-02-29 14:10:08,68.36,71.96
2024-02-29 14:11:08,68.36,71.96
2024-02-29 14:12:08,68.36,71.96
2024-02-29 14:13:08,68.36,71.96
2024-02-29 14:14:08,68.36,71.96
2024-02-29 14:15:08,68.36,72.14
2024-02-29 14:16:08,68.18,71.96
2024-02-29 14:17:08,68.36,71.96
2024-02-29 14:18:08,68.36,71.78
2024-02-29 14:19:08,68.36,71.78
2024-02-29 14:20:08,68.18,71.78
2024-02-29 14:21:08,68.18,71.78
2024-02-29 14:22:08,68.36,71.78
2024-02-29 14:23:08,68.36,71.78
2024-02-29 14:24:09,68.36,71.78
2024-02-29 14:25:09,68.36,71.6
2024-02-29 14:26:09,68.36,71.6
2024-02-29 14:27:09,68.18,71.6
2024-02-29 14:28:09,68.18,71.42
2024-02-29 14:29:09,68.18,71.42
2024-02-29 14:30:09,68.18,71.42
2024-02-29 14:31:09,68.18,71.42
2024-02-29 14:32:09,68.36,71.42
2024-02-29 14:33:09,68.18,71.42
2024-02-29 14:34:09,68.18,71.42
2024-02-29 14:35:09,68.18,71.42
2024-02-29 14:36:09,68.36,71.42
2024-02-29 14:37:09,68.36,71.42
2024-02-29 14:38:09,68.36,71.24
2024-02-29 14:39:09,68.36,71.24
2024-02-29 14:40:09,68.18,71.24
2024-02-29 14:41:09,68.36,71.24
2024-02-29 14:42:10,68.36,71.24
2024-02-29 14:43:10,68.18,71.24
2024-02-29 14:44:10,68.36,71.24
2024-02-29 14:45:10,68.18,71.24
2024-02-29 14:46:10,68.18,71.06
2024-02-29 14:47:10,68.18,71.06
2024-02-29 14:48:10,68.18,71.06
2024-02-29 14:49:10,68.18,71.06
2024-02-29 14:50:10,68.18,71.06
2024-02-29 14:51:10,68.36,71.06
2024-02-29 14:52:10,68.36,71.06
2024-02-29 14:53:10,68.36,71.06
2024-02-29 14:54:10,68.36,70.88
2024-02-29 14:55:10,68.18,70.88
2024-02-29 14:56:10,68.18,70.88
2024-02-29 14:57:10,68.18,71.06
2024-02-29 14:58:10,68.18,71.06
2024-02-29 14:59:10,68.18,71.24
2024-02-29 15:00:10,68.36,71.78
2024-02-29 15:01:10,68.36,71.96
2024-02-29 15:02:11,68.18,71.96
2024-02-29 15:03:11,68.36,71.6
2024-02-29 15:04:11,68.18,71.6
2024-02-29 15:05:11,68.18,71.6
2024-02-29 15:06:11,68.36,71.6
2024-02-29 15:07:11,68.18,71.6
2024-02-29 15:08:11,68.18,71.42
2024-02-29 15:09:11,68.36,71.42
2024-02-29 15:10:11,68.18,71.42
2024-02-29 15:11:11,68.36,71.42
2024-02-29 15:12:11,68.18,71.42
2024-02-29 15:13:11,68.36,71.42
2024-02-29 15:14:11,68.36,71.24
2024-02-29 15:15:11,68.36,71.24
2024-02-29 15:16:11,68.36,71.24
2024-02-29 15:17:11,68.36,71.42
2024-02-29 15:18:11,68.36,71.24
2024-02-29 15:19:11,68.36,71.42
2024-02-29 15:20:11,68.36,71.24
2024-02-29 15:21:12,68.36,71.24
2024-02-29 15:22:12,68.36,71.24
2024-02-29 15:23:12,68.36,71.24
2024-02-29 15:24:12,68.36,71.24
2024-02-29 15:25:12,68.54,71.24
2024-02-29 15:26:12,68.36,71.06
2024-02-29 15:27:12,68.36,71.06
2024-02-29 15:28:12,68.36,70.88
2024-02-29 15:29:12,68.36,70.88
2024-02-29 15:30:12,68.36,70.88
2024-02-29 15:31:12,68.36,70.88
2024-02-29 15:32:12,68.36,70.52
2024-02-29 15:33:12,68.36,70.52
2024-02-29 15:34:12,68.36,70.16
2024-02-29 15:35:12,68.36,69.98
2024-02-29 15:36:12,68.36,69.62
2024-02-29 15:37:12,68.36,69.44
2024-02-29 15:38:13,68.36,69.08
2024-02-29 15:39:13,68.36,68.9
2024-02-29 15:40:13,68.36,68.72
2024-02-29 15:41:13,68.36,68.54
2024-02-29 15:42:13,68.36,68.54
2024-02-29 15:43:13,68.36,68.36
2024-02-29 15:44:13,68.36,68.18
2024-02-29 15:45:13,68.36,68.0
2024-02-29 15:46:13,68.36,67.82
2024-02-29 15:47:13,68.36,67.64
2024-02-29 15:48:13,68.36,67.64
2024-02-29 15:49:13,68.36,67.28
2024-02-29 15:50:13,68.36,67.28
2024-02-29 15:51:13,68.36,66.92
2024-02-29 15:52:13,68.36,66.92
2024-02-29 15:53:13,68.36,67.1
2024-02-29 15:54:13,68.36,66.92
2024-02-29 15:55:13,68.36,66.56
2024-02-29 15:56:13,68.54,66.56
2024-02-29 15:57:14,68.54,66.56
2024-02-29 15:58:14,68.54,66.92
2024-02-29 15:59:14,68.72,66.56
2024-02-29 16:00:14,68.72,66.56
2024-02-29 16:01:14,68.72,66.56
2024-02-29 16:02:14,68.72,66.38
2024-02-29 16:03:14,68.72,66.38
2024-02-29 16:04:14,68.72,66.02
2024-02-29 16:05:14,68.9,66.2
2024-02-29 16:06:14,68.9,66.2
2024-02-29 16:07:14,68.72,66.02
2024-02-29 16:08:14,68.9,66.02
2024-02-29 16:09:14,68.9,65.84
2024-02-29 16:10:14,69.08,66.2
2024-02-29 16:11:14,69.08,66.02
2024-02-29 16:12:14,69.08,66.02
2024-02-29 16:13:14,69.08,65.84
2024-02-29 16:14:14,69.26,65.66
2024-02-29 16:15:15,69.08,65.66
2024-02-29 16:16:15,69.08,65.48
2024-02-29 16:17:15,69.08,65.48
2024-02-29 16:18:15,69.08,65.48
2024-02-29 16:19:15,69.08,65.3
2024-02-29 16:20:15,69.08,65.48
2024-02-29 16:21:15,69.08,65.48
2024-02-29 16:22:15,69.08,65.48
2024-02-29 16:23:15,69.08,65.48
2024-02-29 16:24:15,69.08,65.66
2024-02-29 16:25:15,69.26,65.84
2024-02-29 16:26:15,69.26,65.66
2024-02-29 16:27:15,69.26,65.84
2024-02-29 16:28:15,69.26,65.84
2024-02-29 16:29:15,69.26,66.02
2024-02-29 16:30:15,69.44,66.2
2024-02-29 16:31:15,69.44,66.56
2024-02-29 16:32:15,69.44,67.1
2024-02-29 16:33:16,69.62,67.28
2024-02-29 16:34:16,69.62,67.46
2024-02-29 16:35:16,69.62,67.46
2024-02-29 16:36:16,69.62,67.64
2024-02-29 16:37:16,69.62,67.64
2024-02-29 16:38:16,69.8,67.64
2024-02-29 16:39:16,69.98,67.82
2024-02-29 16:40:16,69.98,67.82
2024-02-29 16:41:16,69.98,68.0
2024-02-29 16:42:16,69.98,68.0
2024-02-29 16:43:16,69.98,68.0
2024-02-29 16:44:16,69.98,68.0
2024-02-29 16:45:16,69.98,68.18
2024-02-29 16:46:16,69.98,68.18
2024-02-29 16:47:16,69.98,68.18
2024-02-29 16:48:16,69.98,68.36
2024-02-29 16:49:16,69.98,68.18
2024-02-29 16:50:16,69.8,68.36
2024-02-29 16:51:17,69.62,68.36
2024-02-29 16:52:17,69.62,68.36
2024-02-29 16:53:17,69.62,68.36
2024-02-29 16:54:17,69.62,68.36
2024-02-29 16:55:17,69.44,68.36
2024-02-29 16:56:17,69.44,68.54
2024-02-29 16:57:17,69.44,68.54
2024-02-29 16:58:17,69.44,68.72
2024-02-29 16:59:17,69.44,68.72
2024-02-29 17:00:17,69.44,68.72
2024-02-29 17:01:17,69.44,68.72
2024-02-29 17:02:17,69.44,69.08
2024-02-29 17:03:17,69.44,69.08
2024-02-29 17:04:17,69.26,69.08
2024-02-29 17:05:17,69.08,69.08
2024-02-29 17:06:17,69.26,69.08
2024-02-29 17:07:17,69.08,69.08
2024-02-29 17:08:17,69.26,69.26
2024-02-29 17:09:18,69.26,69.26
2024-02-29 17:10:18,69.08,69.26
2024-02-29 17:11:18,69.08,69.26
2024-02-29 17:12:18,69.08,69.26
2024-02-29 17:13:18,69.08,69.26
2024-02-29 17:14:18,69.08,69.26
2024-02-29 17:15:18,69.08,69.26
2024-02-29 17:16:18,69.08,69.26
2024-02-29 17:17:18,68.9,69.08
2024-02-29 17:18:18,69.08,69.08
2024-02-29 17:19:18,69.08,69.26
2024-02-29 17:20:18,69.08,69.26
2024-02-29 17:21:18,69.08,69.26
2024-02-29 17:22:18,69.08,69.26
2024-02-29 17:23:18,69.08,69.26
2024-02-29 17:24:18,68.9,69.44
2024-02-29 17:25:18,68.9,69.26
2024-02-29 17:26:19,68.72,69.26
2024-02-29 17:27:19,68.72,69.26
2024-02-29 17:28:19,68.9,69.26
2024-02-29 17:29:19,68.9,69.26
2024-02-29 17:30:19,68.72,69.44
2024-02-29 17:31:19,68.72,69.44
2024-02-29 17:32:19,68.72,69.44
2024-02-29 17:33:19,68.72,69.62
2024-02-29 17:34:19,68.72,69.62
2024-02-29 17:35:19,68.9,69.62
2024-02-29 17:36:19,68.9,69.62
2024-02-29 17:37:19,68.9,69.62
2024-02-29 17:38:19,69.08,69.62
2024-02-29 17:39:19,68.9,69.62
2024-02-29 17:40:19,68.72,69.62
2024-02-29 17:41:19,68.72,69.62
2024-02-29 17:42:19,68.72,69.62
2024-02-29 17:43:19,68.36,69.8
2024-02-29 17:44:20,68.54,69.62
2024-02-29 17:45:20,68.54,69.62
2024-02-29 17:46:20,68.72,69.62
2024-02-29 17:47:20,68.72,69.98
2024-02-29 17:48:20,68.54,69.62
2024-02-29 17:49:20,68.72,69.62
2024-02-29 17:50:20,68.72,69.62
2024-02-29 17:51:20,68.72,69.62
2024-02-29 17:52:20,68.72,69.62
2024-02-29 17:53:20,68.72,69.62
2024-02-29 17:54:20,68.72,69.62
2024-02-29 17:55:20,68.72,69.62
2024-02-29 17:56:20,68.72,69.62
2024-02-29 17:57:20,68.72,69.62
2024-02-29 17:58:20,68.72,69.62
2024-02-29 17:59:20,68.72,69.62
2024-02-29 18:00:20,68.72,69.62
2024-02-29 18:01:21,68.72,69.62
2024-02-29 18:02:21,68.72,69.62
2024-02-29 18:03:21,68.72,69.62
2024-02-29 18:04:21,68.72,69.62
2024-02-29 18:05:21,68.72,69.62
2024-02-29 18:06:21,68.72,69.62
2024-02-29 18:07:21,68.72,69.62
2024-02-29 18:08:21,68.72,69.8
2024-02-29 18:09:21,68.54,69.8
2024-02-29 18:10:21,68.72,69.98
2024-02-29 18:11:21,68.54,69.8
2024-02-29 18:12:21,68.72,69.8
2024-02-29 18:13:21,68.72,69.8
2024-02-29 18:14:21,68.54,69.62
2024-02-29 18:15:21,68.72,69.62
2024-02-29 18:16:21,68.54,69.62
2024-02-29 18:17:21,68.54,69.62
2024-02-29 18:18:21,68.36,69.62
2024-02-29 18:19:22,68.36,69.62
2024-02-29 18:20:22,68.36,69.62
2024-02-29 18:21:22,68.36,69.62
2024-02-29 18:22:22,68.36,69.62
2024-02-29 18:23:22,68.36,69.8
2024-02-29 18:24:22,68.36,69.62
2024-02-29 18:25:22,68.36,69.62
2024-02-29 18:26:22,68.36,69.62
2024-02-29 18:27:22,68.36,69.62
2024-02-29 18:28:22,68.36,69.62
2024-02-29 18:29:22,68.36,69.62
2024-02-29 18:30:22,68.36,69.62
2024-02-29 18:31:22,68.36,69.62
2024-02-29 18:32:22,68.36,69.62
2024-02-29 18:33:22,68.36,69.62
2024-02-29 18:34:22,68.36,69.8
2024-02-29 18:35:22,68.36,69.8
2024-02-29 18:36:22,68.54,69.98
2024-02-29 18:37:22,68.36,69.98
2024-02-29 18:38:23,68.36,69.98
2024-02-29 18:39:23,68.54,69.8
2024-02-29 18:40:23,68.54,69.62
2024-02-29 18:41:23,68.36,69.44
2024-02-29 18:42:23,68.36,69.08
2024-02-29 18:43:23,68.36,68.9
2024-02-29 18:44:23,68.36,68.72
2024-02-29 18:45:23,68.36,68.54
2024-02-29 18:46:23,68.36,68.36
2024-02-29 18:47:23,68.36,68.18
2024-02-29 18:48:23,68.36,68.18
2024-02-29 18:49:23,68.72,68.36
2024-02-29 18:50:23,68.72,68.36
2024-02-29 18:51:23,68.9,68.54
2024-02-29 18:52:23,68.9,68.72
2024-02-29 18:53:23,69.08,68.9
2024-02-29 18:54:23,69.08,68.72
2024-02-29 18:55:23,69.08,68.72
2024-02-29 18:56:23,69.08,68.72
2024-02-29 18:57:24,69.08,68.72
2024-02-29 18:58:24,69.08,68.72
2024-02-29 18:59:24,69.08,68.72
2024-02-29 19:00:24,69.08,62.6
2024-02-29 19:01:24,69.08,61.88
2024-02-29 19:02:24,69.08,62.06
2024-02-29 19:03:24,69.08,62.24
2024-02-29 19:04:24,69.08,62.42
2024-02-29 19:05:24,69.08,62.6
2024-02-29 19:06:24,69.08,62.78
2024-02-29 19:07:24,69.08,62.96
2024-02-29 19:08:24,69.08,63.5
2024-02-29 19:09:24,69.08,63.86
2024-02-29 19:10:24,68.9,64.04
2024-02-29 19:11:24,68.72,64.22
2024-02-29 19:12:24,68.54,64.58
2024-02-29 19:13:24,68.54,64.94
2024-02-29 19:14:24,68.72,65.3
2024-02-29 19:15:25,68.72,65.48
2024-02-29 19:16:25,68.72,65.66
2024-02-29 19:17:25,68.54,66.02
2024-02-29 19:18:25,68.54,66.02
2024-02-29 19:19:25,68.72,66.2
2024-02-29 19:20:25,68.72,66.38
2024-02-29 19:21:25,68.72,66.38
2024-02-29 19:22:25,68.54,66.56
2024-02-29 19:23:25,68.72,66.74
2024-02-29 19:24:25,68.72,67.1
2024-02-29 19:25:25,68.72,67.1
2024-02-29 19:26:25,68.72,67.28
2024-02-29 19:27:25,68.72,67.28
2024-02-29 19:28:25,68.54,67.46
2024-02-29 19:29:25,68.54,67.64
2024-02-29 19:30:25,68.54,67.64
2024-02-29 19:31:25,68.54,67.64
2024-02-29 19:32:26,68.54,67.82
2024-02-29 19:33:26,68.54,67.82
2024-02-29 19:34:26,68.54,68.0
2024-02-29 19:35:26,68.54,68.18
2024-02-29 19:36:26,68.72,68.36
2024-02-29 19:37:26,68.54,68.36
2024-02-29 19:38:26,68.54,68.36
2024-02-29 19:39:26,68.54,68.54
2024-02-29 19:40:26,68.72,68.54
2024-02-29 19:41:26,68.72,68.72
2024-02-29 19:42:26,68.72,68.72
2024-02-29 19:43:26,68.54,68.72
2024-02-29 19:44:26,68.54,68.72
2024-02-29 19:45:26,68.54,68.72
2024-02-29 19:46:26,68.72,68.9
2024-02-29 19:47:26,68.72,68.9
2024-02-29 19:48:26,68.72,68.9
2024-02-29 19:49:26,68.72,69.08
2024-02-29 19:50:27,68.72,69.08
2024-02-29 19:51:27,68.54,69.08
2024-02-29 19:52:27,68.54,69.08
2024-02-29 19:53:27,68.54,69.08
2024-02-29 19:54:27,68.54,69.08
2024-02-29 19:55:27,68.54,69.26
2024-02-29 19:56:27,68.54,69.26
2024-02-29 19:57:27,68.72,69.26
2024-02-29 19:58:27,68.72,69.44
2024-02-29 19:59:27,68.54,69.44
2024-02-29 20:00:27,68.54,61.7
2024-02-29 20:01:27,68.36,57.02
2024-02-29 20:02:27,68.36,57.2
2024-02-29 20:03:27,68.36,57.56
2024-02-29 20:04:27,68.36,57.92
2024-02-29 20:05:27,68.36,58.1
2024-02-29 20:06:27,68.36,58.64
2024-02-29 20:07:28,68.36,58.82
2024-02-29 20:08:28,68.54,59.18
2024-02-29 20:09:28,68.36,59.54
2024-02-29 20:10:28,68.36,60.08
2024-02-29 20:11:28,68.36,60.62
2024-02-29 20:12:28,68.36,61.52
2024-02-29 20:13:28,68.18,61.88
2024-02-29 20:14:28,68.36,62.24
2024-02-29 20:15:28,68.36,62.42
2024-02-29 20:16:28,68.36,62.96
2024-02-29 20:17:28,68.36,63.32
2024-02-29 20:18:28,68.36,63.68
2024-02-29 20:19:28,68.36,64.4
2024-02-29 20:20:28,68.18,64.76
2024-02-29 20:21:28,68.18,64.94
2024-02-29 20:22:28,68.0,65.12
2024-02-29 20:23:28,68.0,65.48
2024-02-29 20:24:28,68.0,65.84
2024-02-29 20:25:29,68.18,66.02
2024-02-29 20:26:29,68.36,66.38
2024-02-29 20:27:29,68.18,66.56
2024-02-29 20:28:29,68.18,66.74
2024-02-29 20:29:29,68.18,66.92
2024-02-29 20:30:29,68.0,67.1
2024-02-29 20:31:29,68.0,67.28
2024-02-29 20:32:29,68.0,67.28
2024-02-29 20:33:29,68.0,67.46
2024-02-29 20:34:29,67.82,67.64
2024-02-29 20:35:29,67.82,68.0
2024-02-29 20:36:29,67.82,68.18
2024-02-29 20:37:29,67.82,68.18
2024-02-29 20:38:29,67.82,68.18
2024-02-29 20:39:29,68.0,68.72
2024-02-29 20:40:29,68.18,68.54
2024-02-29 20:41:29,68.18,68.72
2024-02-29 20:42:30,68.18,69.08
2024-02-29 20:43:30,68.18,69.08
2024-02-29 20:44:30,68.18,69.08
2024-02-29 20:45:30,68.18,69.26
2024-02-29 20:46:30,68.36,69.26
2024-02-29 20:47:30,68.18,69.44
2024-02-29 20:48:30,68.18,69.44
2024-02-29 20:49:30,68.18,69.44
2024-02-29 20:50:30,68.18,69.44
2024-02-29 20:51:30,68.18,69.62
