Fri Aug 18 09:13:04 2023, 0, 14850, 0, 6, 4356, 0, 7, 375, 0, 0, 0
Fri Aug 18 09:14:04 2023, 0, 14850, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Fri Aug 18 09:15:05 2023, 0, 14850, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Fri Aug 18 09:16:06 2023, 0, 14850, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Fri Aug 18 09:17:06 2023, 0, 14850, 0, 6, 4356, 0, 7, 375, 0, 0, 4
Fri Aug 18 09:18:07 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:19:07 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:20:08 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:21:09 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:22:09 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:23:10 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:24:10 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:25:11 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:26:12 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:27:12 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:28:13 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:29:13 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:30:14 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:31:14 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:32:15 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:33:16 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:34:16 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:35:17 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:36:17 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:37:18 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:38:19 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:39:19 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:40:20 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:41:20 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:42:21 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:43:22 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:44:22 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:45:23 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:46:23 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:47:24 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:48:25 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
Fri Aug 18 09:49:25 2023, 0, 14850, 0, 6, 4356, 0, 7, 450, 0, 0, 4
